"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Spring Avenue (Kuchai Damai), Kuchai Entreprenuner Park, Kuchai Lama","Spring Avenue (Kuchai Damai)","1500","1.52","Jalan 9/116B, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.086125","101.69081","Kuala Lumpur","Kuchai Lama","3","2","986","2","Partly furnished","2021-05-04T07:30:51.263Z","4404","NULL","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1800","1.61","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,120","1","NULL","2021-05-04T07:03:45.901Z","1729","Intermediate","Condominium"
"Kuchai Avenue, Kuchai Entrepreneurs Park, Kuchai Lama","Kuchai Avenue","1800","1.93","Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, 57100, Kuala Lumpur","3.08683","101.692462","Kuala Lumpur","Kuchai Lama","3","2","935","1","Fully furnished","2021-05-04T06:50:37.891Z","1931","Intermediate","Serviced Residence"
"Arte Condominium, Kuchai Lama","Arte Condominium","2650","1.86","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","3+1","3","1,421","2","Fully furnished","2021-05-04T06:41:55.462Z","2473","End lot","Condominium"
"Spring Avenue (Kuchai Damai), Kuchai Entreprenuner Park, Kuchai Lama","Spring Avenue (Kuchai Damai)","1500","1.52","Jalan 9/116B, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.086125","101.69081","Kuala Lumpur","Kuchai Lama","3","2","986","2","NULL","2021-05-04T06:15:01.991Z","4404","NULL","Condominium"
"Spring Avenue (Kuchai Damai), Kuchai Entreprenuner Park, Kuchai Lama","Spring Avenue (Kuchai Damai)","1450","1.47","Jalan 9/116B, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.086125","101.69081","Kuala Lumpur","Kuchai Lama","3","2","986","2","Partly furnished","2021-05-04T06:14:00.246Z","4404","NULL","Condominium"
"GenKL, Kuchai Lama","GenKL","3180","2.32","Jalan Kuchai Lama, Taman Lien Hoe, Kuchai Lama, 58100, Kuala Lumpur","3.092456","101.678038","Kuala Lumpur","Kuchai Lama","3","2","1,370","1","Fully furnished","2021-05-04T05:27:38.073Z","5001","Corner lot","Condominium"
"GenKL, Kuchai Lama","GenKL","2980","2.16","Jalan Kuchai Lama, Taman Lien Hoe, Kuchai Lama, 58100, Kuala Lumpur","3.092456","101.678038","Kuala Lumpur","Kuchai Lama","3+1","2","1,380","1","Fully furnished","2021-05-04T05:27:25.287Z","5001","Corner lot","Condominium"
"Kuchai Brem Park 1, Taman Gembira, Kuchai Lama","Kuchai Brem Park 1","1200","NULL","Jln Selesa 2, Taman Gembira, 58200, Kuala Lumpur","3.085848","101.687275","Kuala Lumpur","Kuchai Lama","3","2","1,000","1","Partly Furnished","2021-05-04T04:13:00Z","134","Intermediate","Condominium"
"Kuchai Brem Park 1, Taman Gembira, Kuchai Lama","Kuchai Brem Park 1","1000","NULL","Jln Selesa 2, Taman Gembira, 58200, Kuala Lumpur","3.085848","101.687275","Kuala Lumpur","Kuchai Lama","3","2","950","1","Unfurnished","2021-05-04T04:13:00Z","134","Intermediate","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1699","1.52","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,120","2","Fully furnished","2021-05-04T03:52:52.137Z","1729","Intermediate","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","2000","1.79","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,120","1","Fully furnished","2021-05-04T03:22:29.448Z","1729","NULL","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1900","1.71","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,110","2","Fully furnished","2021-05-04T03:20:36.334Z","1729","Intermediate","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1500","1.35","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,110","1","Fully furnished","2021-05-04T03:20:24.006Z","1729","Intermediate","Condominium"
"Kuchai Avenue, Kuchai Entrepreneurs Park, Kuchai Lama","Kuchai Avenue","1700","1.78","Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, 57100, Kuala Lumpur","3.08683","101.692462","Kuala Lumpur","Kuchai Lama","3","2","953","2","Fully furnished","2021-05-04T03:17:55.192Z","1931","Intermediate","Serviced Residence"
"Spring Avenue (Kuchai Damai), Kuchai Entreprenuner Park, Kuchai Lama","Spring Avenue (Kuchai Damai)","1500","1.52","Jalan 9/116B, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.086125","101.69081","Kuala Lumpur","Kuchai Lama","3","2","986","2","Partly furnished","2021-05-04T02:14:42.710Z","4404","Intermediate","Condominium"
"Palace Court (Sri Istana), Taman Kuchai Jaya, Kuchai Lama","Palace Court (Sri Istana)","1900","1.45","Jalan Kuchai Jaya, Taman Kuchai Jaya, 58200, Kuala Lumpur","3.088168","101.68352","Kuala Lumpur","Kuchai Lama","3+1","2","1,313","2","Fully furnished","2021-05-04T01:37:59.582Z","2922","Corner lot","Condominium"
"Kuchai Avenue, Kuchai Entrepreneurs Park, Kuchai Lama","Kuchai Avenue","1300","1.38","Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, 57100, Kuala Lumpur","3.08683","101.692462","Kuala Lumpur","Kuchai Lama","3","2","943","1","Unfurnished","2021-05-03T12:05:58.852Z","1931","NULL","Serviced Residence"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1700","1.42","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,200","1","Fully furnished","2021-05-03T09:00:56.399Z","1729","NULL","Condominium"
"Kuchai Avenue, Kuchai Entrepreneurs Park, Kuchai Lama","Kuchai Avenue","1600","1.68","Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, 57100, Kuala Lumpur","3.08683","101.692462","Kuala Lumpur","Kuchai Lama","3","2","950","1","Fully furnished","2021-05-03T08:46:12.717Z","1931","NULL","Serviced Residence"
"Kuchai Avenue, Kuchai Entrepreneurs Park, Kuchai Lama","Kuchai Avenue","1400","1.47","Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, 57100, Kuala Lumpur","3.08683","101.692462","Kuala Lumpur","Kuchai Lama","3","2","950","1","Partly furnished","2021-05-03T08:41:14.992Z","1931","NULL","Serviced Residence"
"Arte Condominium, Kuchai Lama","Arte Condominium","2300","1.24","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","3","3","1,862","2","Partly furnished","2021-05-03T08:38:29.214Z","2473","NULL","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1800","1.62","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,110","2","Fully furnished","2021-05-03T07:56:45.272Z","1729","NULL","Condominium"
"Arte Condominium, Kuchai Lama","Arte Condominium","2700","1.32","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","4","4","2,045","2","Partly furnished","2021-05-03T07:10:43.244Z","2473","Intermediate","Condominium"
"Arte Condominium, Kuchai Lama","Arte Condominium","2400","1.6","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","3+1","3","1,500","2","Fully furnished","2021-05-03T07:04:04.745Z","2473","NULL","Condominium"
"Palace Court (Sri Istana), Taman Kuchai Jaya, Kuchai Lama","Palace Court (Sri Istana)","1900","1.45","Jalan Kuchai Jaya, Taman Kuchai Jaya, 58200, Kuala Lumpur","3.088168","101.68352","Kuala Lumpur","Kuchai Lama","3","2","1,313","2","Fully furnished","2021-05-03T06:47:34.913Z","2922","Intermediate","Condominium"
"Kuchai Avenue, Kuchai Entrepreneurs Park, Kuchai Lama","Kuchai Avenue","1500","1.6","Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, 57100, Kuala Lumpur","3.08683","101.692462","Kuala Lumpur","Kuchai Lama","3","2","938","1","Fully furnished","2021-05-03T06:46:25.837Z","1931","Intermediate","Serviced Residence"
