"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Athinahapan , Taman Tun Dr Ismail","NULL","7000","1.56","Athinahapan , Kuala Lumpur","3.146122","101.625546","Kuala Lumpur","Taman Tun Dr Ismail","5+2","6","4,500","4","Unfurnished","2021-05-05T03:48:28.117Z","NULL","NULL","Bungalow"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","11000","4.44","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","4+1","4","2,475","3","Fully furnished","2021-05-05T03:40:30.964Z","2177","Corner lot","Serviced Residence"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","4300","2.31","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","3","1,860","2","Partly furnished","2021-05-05T03:39:56.529Z","1572","Intermediate","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3800","2.07","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,836","2","Fully furnished","2021-05-05T02:29:20.871Z","1572","NULL","Condominium"
"Desa Kiara, Taman Tun Dr Ismail","Desa Kiara","1650","1.24","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.131466","101.630325","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,330","1","Fully furnished","2021-05-05T02:27:28.236Z","227","NULL","Condominium"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","2500","2.85","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","2","2","876","1","Fully furnished","2021-05-05T02:01:14.853Z","2177","NULL","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","2400","2.74","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","2","2","876","1","Fully furnished","2021-05-05T02:01:06.160Z","2177","Intermediate","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","3000","2.97","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,010","1","Fully furnished","2021-05-05T02:00:59.686Z","2177","Intermediate","Serviced Residence"
"Desa Kiara, Taman Tun Dr Ismail","Desa Kiara","2000","1.54","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.131466","101.630325","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,300","1","Fully furnished","2021-05-05T01:28:46.519Z","227","NULL","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3800","2.07","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,836","2","Fully furnished","2021-05-05T01:13:30.842Z","1572","Corner lot","Condominium"
