"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Mutiara Residency, Brickfields","Mutiara Residency","2600","1.64","Jalan Ang Seng, Off Jalan Thamby Abdullah, Brickfields, 50470, Kuala Lumpur","3.129039","101.682316","Kuala Lumpur","Brickfields","4+1","3","1,588","1","Partly furnished","2021-05-07T02:14:42.777Z","2717","Corner lot","Condominium"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1900","3.14","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","606","NULL","Fully furnished","2021-05-06T10:49:43.563Z","4143","NULL","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","2200","2.63","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","2","2","838","NULL","Fully furnished","2021-05-06T10:49:38.374Z","4143","NULL","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1700","3.63","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","468","NULL","Fully furnished","2021-05-06T10:49:38.259Z","4143","Studio","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1900","3.14","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","606","NULL","Fully furnished","2021-05-06T10:49:38.241Z","4143","NULL","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1900","4.06","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","468","NULL","Fully furnished","2021-05-06T10:49:37.961Z","4143","NULL","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","2400","3.97","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","605","NULL","Fully furnished","2021-05-06T10:49:37.834Z","4143","NULL","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","2000","3.6","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","556","NULL","Fully furnished","2021-05-06T10:49:37.759Z","4143","Studio","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1700","3.82","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","445","NULL","Fully furnished","2021-05-06T09:38:26.025Z","4143","Intermediate","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","2500","5.34","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","468","NULL","Fully furnished","2021-05-06T07:48:14.134Z","4143","Intermediate","Serviced Residence"
"Dua Sentral, Brickfields","Dua Sentral","2500","2.74","8 Jalan Tun Sambanthan, Brickfields, 50480, Kuala Lumpur","3.136129","101.693015","Kuala Lumpur","Brickfields","2","2","912","1","Fully furnished","2021-05-06T06:56:13.073Z","2684","NULL","Serviced Residence"
"Dua Sentral, Brickfields","Dua Sentral","1800","2.05","8 Jalan Tun Sambanthan, Brickfields, 50480, Kuala Lumpur","3.136129","101.693015","Kuala Lumpur","Brickfields","2","2","880","NULL","Fully furnished","2021-05-06T04:36:58.266Z","2684","NULL","Serviced Residence"
"Dua Sentral, Brickfields","Dua Sentral","1899","2.67","8 Jalan Tun Sambanthan, Brickfields, 50480, Kuala Lumpur","3.136129","101.693015","Kuala Lumpur","Brickfields","1","1","710","NULL","Fully furnished","2021-05-06T04:36:50.184Z","2684","NULL","Serviced Residence"
"Dua Sentral, Brickfields","Dua Sentral","1900","2.08","8 Jalan Tun Sambanthan, Brickfields, 50480, Kuala Lumpur","3.136129","101.693015","Kuala Lumpur","Brickfields","2","2","912","NULL","Fully furnished","2021-05-06T04:36:41.611Z","2684","NULL","Serviced Residence"
"Villa Scott, Brickfields","Villa Scott","2400","1.6","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3+1","3","1,500","1","Fully furnished","2021-05-06T04:28:14.051Z","1540","NULL","Condominium"
"Villa Scott, Brickfields","Villa Scott","2300","1.92","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","2+1","2","1,200","1","Fully furnished","2021-05-06T04:28:06.148Z","1540","NULL","Condominium"
"Villa Scott, Brickfields","Villa Scott","2300","1.92","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","2+1","2","1,200","1","Fully furnished","2021-05-06T04:27:57.837Z","1540","NULL","Condominium"
"Sri Impian Condominium, Brickfields","Sri Impian Condominium","2400","1.6","No. 38, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.128953","101.681302","Kuala Lumpur","Brickfields","3+1","2","1,500","1","Fully furnished","2021-05-06T04:24:23.374Z","1738","NULL","Condominium"
"Sri Impian Condominium, Brickfields","Sri Impian Condominium","2400","1.71","No. 38, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.128953","101.681302","Kuala Lumpur","Brickfields","3+1","2","1,400","1","Fully furnished","2021-05-06T04:23:51.906Z","1738","NULL","Condominium"
"Scott Sentral, Brickfields","Scott Sentral","1900","2.26","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","1+1","1","842","1","Fully furnished","2021-05-06T04:12:12.891Z","1737","NULL","Serviced Residence"
"Scott Sentral, Brickfields","Scott Sentral","2700","2.25","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","3","2","1,200","1","NULL","2021-05-06T04:11:19.187Z","1737","NULL","Serviced Residence"
"Scott Sentral, Brickfields","Scott Sentral","2100","1.4","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","3","2","1,500","1","Partly furnished","2021-05-06T04:11:09.809Z","1737","NULL","Serviced Residence"
"Scott Sentral, Brickfields","Scott Sentral","2100","2.49","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","2","1","842","1","Fully furnished","2021-05-06T04:11:01.742Z","1737","NULL","Serviced Residence"
"Scott Sentral, Brickfields","Scott Sentral","2700","1.56","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","3+1","3","1,733","1","Fully furnished","2021-05-06T04:10:53.821Z","1737","NULL","Serviced Residence"
"Villa Scott, Brickfields","Villa Scott","1900","1.27","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3+1","3","1,500","1","Partly furnished","2021-05-06T04:03:31.356Z","1540","Corner lot","Condominium"
"Villa Scott, Brickfields","Villa Scott","2500","1.73","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3","2","1,442","1","NULL","2021-05-06T04:02:43.172Z","1540","NULL","Condominium"
"Mutiara Residency, Brickfields","Mutiara Residency","2900","2.23","Jalan Ang Seng, Off Jalan Thamby Abdullah, Brickfields, 50470, Kuala Lumpur","3.129039","101.682316","Kuala Lumpur","Brickfields","3","3","1,300","1","Fully furnished","2021-05-06T03:09:44.939Z","2717","Intermediate","Condominium"
"Dua Sentral, Brickfields","Dua Sentral","2000","2.4","8 Jalan Tun Sambanthan, Brickfields, 50480, Kuala Lumpur","3.136129","101.693015","Kuala Lumpur","Brickfields","2","2","835","NULL","Fully furnished","2021-05-06T03:09:44.907Z","2684","Intermediate","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","2300","2.88","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","2","2","800","NULL","NULL","2021-05-06T01:43:28.911Z","4143","NULL","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1600","2.87","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","1","1","557","99","Fully furnished","2021-05-06T01:10:20.366Z","4143","Corner lot","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","2500","2.98","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","2","2","838","99","Fully furnished","2021-05-06T01:10:10.137Z","4143","Corner lot","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1700","3.23","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","1","1","527","50","Fully furnished","2021-05-06T01:09:51.500Z","4143","Corner lot","Serviced Residence"
