"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"VIM 3 @ Desa Park North, Bandar Menjalara, Kepong","VIM 3 @ Desa Park North","1350","2.93","Jalan 11/62a, Bandar Menjalara, 52200, Kuala Lumpur","3.193191","101.630983","Kuala Lumpur","Kepong","2+1","1","460","1","Fully furnished","2021-04-26T15:36:56.061Z","4163","NULL","Serviced Residence"
"VIM 3 @ Desa Park North, Bandar Menjalara, Kepong","VIM 3 @ Desa Park North","1150","2.5","Jalan 11/62a, Bandar Menjalara, 52200, Kuala Lumpur","3.193191","101.630983","Kuala Lumpur","Kepong","2","1","460","1","Partly furnished","2021-04-26T15:32:55.366Z","4163","NULL","Serviced Residence"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","400","0.36","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","5","2","1,100","2","Fully furnished","2021-04-26T10:48:07.406Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","500","2.5","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","1","1","200","NULL","NULL","2021-04-22T15:37:42.946Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1450","1.32","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Partly furnished","2021-04-22T15:26:24.118Z","4083","NULL","Condominium"
"Fortune Centra, Kepong","Fortune Centra","1250","1.61","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","2","775","1","Partly furnished","2021-04-22T05:17:39.946Z","5871","NULL","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1200","1.59","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","1","755","2","Partly furnished","2021-04-21T01:02:39.938Z","5871","NULL","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1400","1.71","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","2","818","1","Partly furnished","2021-04-20T07:42:30.707Z","5871","NULL","Serviced Residence"
"Three33 Residence, Kepong","Three33 Residence","1400","1.65","Jalan Mutiara Vista 1, Kepong, 51200, Kuala Lumpur","3.206559","101.648571","Kuala Lumpur","Kepong","3","2","850","1","Partly furnished","2021-04-19T02:06:21.498Z","6044","Intermediate","Condominium"
"Fortune Centra, Kepong","Fortune Centra","1600","1.6","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","1","1,001","1","Fully furnished","2021-04-18T15:20:26.744Z","5871","Intermediate","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1400","1.71","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","2","818","1","NULL","2021-05-14T10:14:54.435Z","5871","NULL","Serviced Residence"
"The Herz, Kepong","The Herz","1400","1.22","Jalan 3/33a,, Kepong, 52100, Kuala Lumpur","3.211816","101.644891","Kuala Lumpur","Kepong","3","3","1,144","2","Unfurnished","2021-05-14T07:11:38.266Z","5361","NULL","Condominium"
"The Herz, Kepong","The Herz","1300","1.21","Jalan 3/33a,, Kepong, 52100, Kuala Lumpur","3.211816","101.644891","Kuala Lumpur","Kepong","3","3","1,073","2","Unfurnished","2021-05-14T06:59:48.280Z","5361","NULL","Condominium"
"Legend Heights, Kepong","Legend Heights","1900","1.81","Taman Sri Segambut, Kepong, 52000, Kuala Lumpur","3.198015","101.656601","Kuala Lumpur","Kepong","2","2","1,050","2","Partly furnished","2021-05-14T06:09:06.528Z","4560","Intermediate","Condominium"
"The Herz, Kepong","The Herz","2000","1.86","Jalan 3/33a,, Kepong, 52100, Kuala Lumpur","3.211816","101.644891","Kuala Lumpur","Kepong","3","3","1,073","2","Fully furnished","2021-05-14T05:58:22.553Z","5361","NULL","Condominium"
"Fortune Centra, Kepong","Fortune Centra","700","2.33","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","Studio","1","300","1","Partly furnished","2021-05-14T05:53:19.316Z","5871","NULL","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1200","1.55","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","2","775","1","Partly furnished","2021-05-14T05:53:05.768Z","5871","NULL","Serviced Residence"
"Residensi Seri Wahyu, Kepong","Residensi Seri Wahyu","999","1.24","Jalan Sibu, Taman Wahyu, 68100, Kuala Lumpur., 68100, Kuala Lumpur","3.20994","101.668643","Kuala Lumpur","Kepong","3","2","805","1","Partly furnished","2021-05-14T04:21:47.042Z","4512","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1300","1.18","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","NULL","2021-05-14T04:00:42.327Z","4083","NULL","Condominium"
"First Residence (Residensi Unggul), Kepong Baru, Kepong","First Residence (Residensi Unggul)","1100","1.14","Jalan Vista Mutiara 1, Kepong Baru, 52100, Kuala Lumpur","3.206972","101.648123","Kuala Lumpur","Kepong","2","2","968","1","Partly furnished","2021-05-14T02:52:24.412Z","2161","Intermediate","Condominium"
"The Herz, Kepong","The Herz","1800","1.48","Jalan 3/33a,, Kepong, 52100, Kuala Lumpur","3.211816","101.644891","Kuala Lumpur","Kepong","3","3","1,216","2","Partly furnished","2021-05-14T02:13:19.078Z","5361","NULL","Condominium"
"The Herz, Kepong","The Herz","1400","1.3","Jalan 3/33a,, Kepong, 52100, Kuala Lumpur","3.211816","101.644891","Kuala Lumpur","Kepong","3","3","1,073","2","NULL","2021-05-14T02:13:19.056Z","5361","Intermediate","Condominium"
"The Herz, Kepong","The Herz","1500","1.4","Jalan 3/33a,, Kepong, 52100, Kuala Lumpur","3.211816","101.644891","Kuala Lumpur","Kepong","3","3","1,073","2","Partly furnished","2021-05-14T02:13:18.895Z","5361","NULL","Condominium"
"The Herz, Kepong","The Herz","1600","1.4","Jalan 3/33a,, Kepong, 52100, Kuala Lumpur","3.211816","101.644891","Kuala Lumpur","Kepong","3","3","1,144","2","NULL","2021-05-14T02:13:18.887Z","5361","NULL","Condominium"
"Fortune Centra, Kepong","Fortune Centra","1600","2.06","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","2","775","1","Partly furnished","2021-05-14T01:55:07.920Z","5871","Intermediate","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1500","1.94","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","2","775","1","Partly furnished","2021-05-14T01:51:07.910Z","5871","NULL","Serviced Residence"
"Residensi Seri Wahyu, Kepong","Residensi Seri Wahyu","1100","NULL","Jalan Sibu, Taman Wahyu, 68100, Kuala Lumpur., 68100, Kuala Lumpur","3.213338","101.669742","Kuala Lumpur","Kepong","3","2","805","1","Partly Furnished","2021-05-14T01:25:00Z","4512","Intermediate","Condominium"
