"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"The Nest @ Genting Klang, Setapak","The Nest @ Genting Klang","1300","1.52","Jalan Genting Kelang, Setapak, 53200, Kuala Lumpur","3.199584","101.714167","Kuala Lumpur","Setapak","2+1","2","855","2","NULL","2021-05-12T07:32:14.198Z","3865","NULL","Condominium"
"Berlian Setapak Residency, Taman Tai Onn, Setapak","Berlian Setapak Residency","1300","1.27","Jalan Semarak Api 4, Taman Tai Onn, 53100, Kuala Lumpur","3.197267","101.707506","Kuala Lumpur","Setapak","3","2","1,025","2","NULL","2021-05-12T07:32:08.022Z","5605","NULL","Condominium"
"Platinum Lake PV 15, Taman Danau Kota, Setapak","Platinum Lake PV 15","1800","1.38","Jalan Danau Saujana 1, Taman Danau Kota, 53300, Kuala Lumpur","3.202063","101.716162","Kuala Lumpur","Setapak","4","2","1,306","1","Partly furnished","2021-05-12T07:15:08.641Z","2645","NULL","Condominium"
"Platinum Lake PV 15, Taman Danau Kota, Setapak","Platinum Lake PV 15","1600","1.11","Jalan Danau Saujana 1, Taman Danau Kota, 53300, Kuala Lumpur","3.202063","101.716162","Kuala Lumpur","Setapak","4","2","1,440","1","Partly furnished","2021-05-12T07:04:10.095Z","2645","NULL","Condominium"
"222 Residency, Setapak","222 Residency","1600","1.6","Jalan Semarak Api off Jalan Gombak, Setapak, 50100, Kuala Lumpur","3.196356","101.707303","Kuala Lumpur","Setapak","2","1","1,000","2","Fully furnished","2021-05-12T06:50:13.580Z","2480","Intermediate","Condominium"
"Platinum Lake PV 15, Taman Danau Kota, Setapak","Platinum Lake PV 15","1700","1.17","Jalan Danau Saujana 1, Taman Danau Kota, 53300, Kuala Lumpur","3.202063","101.716162","Kuala Lumpur","Setapak","4","2","1,450","2","Partly furnished","2021-05-12T06:47:59.494Z","2645","NULL","Condominium"
"Platinum Lake PV 15, Taman Danau Kota, Setapak","Platinum Lake PV 15","1500","1","Jalan Danau Saujana 1, Taman Danau Kota, 53300, Kuala Lumpur","3.202063","101.716162","Kuala Lumpur","Setapak","4","2","1,500","1","NULL","2021-05-12T06:43:17.924Z","2645","NULL","Condominium"
"MH Platinum Residence, Setapak","MH Platinum Residence","1250","1.56","Jalan Gombak Sejahtera, Setapak, 53000, Kuala Lumpur","3.19793","101.705527","Kuala Lumpur","Setapak","2","1","800","1","NULL","2021-05-12T06:41:27.455Z","4170","NULL","Serviced Residence"
"Platinum Lake PV 10, Taman Danau Kota, Setapak","Platinum Lake PV 10","1400","1.23","Jalan Danau Saujana 2, Taman Danau Kota, 53100, Kuala Lumpur","3.203815","101.714919","Kuala Lumpur","Setapak","3","2","1,135","2","NULL","2021-05-12T06:40:33.883Z","1675","NULL","Condominium"
"Platinum Lake PV 10, Taman Danau Kota, Setapak","Platinum Lake PV 10","1350","1.06","Jalan Danau Saujana 2, Taman Danau Kota, 53100, Kuala Lumpur","3.203815","101.714919","Kuala Lumpur","Setapak","4","2","1,272","1","NULL","2021-05-12T06:40:17.335Z","1675","NULL","Condominium"
"Platinum Lake PV 21, Setapak","Platinum Lake PV 21","1300","1.25","Jalan Usahawan, Off Jalan Genting Kelang, Setapak, 53300, Kuala Lumpur","3.199616","101.719807","Kuala Lumpur","Setapak","3","2","1,040","1","NULL","2021-05-12T06:16:13.486Z","4237","NULL","Serviced Residence"
"Platinum Lake PV 16, Taman Danau Kota, Setapak","Platinum Lake PV 16","1500","1.14","Jalan Danau Saujana, Taman Danau Kota, 53300, Kuala Lumpur","3.201484","101.716712","Kuala Lumpur","Setapak","3","2","1,313","1","NULL","2021-05-12T06:04:07.061Z","2833","NULL","Condominium"
"Platinum Lake PV 16, Taman Danau Kota, Setapak","Platinum Lake PV 16","1900","1.3","Jalan Danau Saujana, Taman Danau Kota, 53300, Kuala Lumpur","3.201484","101.716712","Kuala Lumpur","Setapak","4","2","1,457","2","NULL","2021-05-12T06:03:59.589Z","2833","NULL","Condominium"
"Ascenda Residence @ Skyarena, Setapak","Ascenda Residence @ Skyarena","1399","1.17","Jalan Ayer Jerneh, Off Jalan Genting Kelang, Setapak, 53200, Kuala Lumpur","3.192868","101.714907","Kuala Lumpur","Setapak","3","2","1,194","2","Partly furnished","2021-05-12T05:46:39.001Z","3784","NULL","Condominium"
"The Veo, Taman Melawati, Setapak","The Veo","3500","2.43","Jalan Melati Kuarza 2, Taman Melawati, 53100, Kuala Lumpur","3.226147","101.7311","Kuala Lumpur","Setapak","3","2","1,442","2","Partly furnished","2021-05-12T05:35:14.082Z","2794","Corner lot","Condominium"
"Residensi Gombak 126, Setapak","Residensi Gombak 126","1180","2.02","Jln Gombak, Tmn Setapak, Setapak, 53100, Kuala Lumpur","3.212057","101.708214","Kuala Lumpur","Setapak","2","2","585","1","NULL","2021-05-12T05:33:35.314Z","2950","Corner lot","Condominium"
"Platinum Lake PV 13, Taman Danau Kota, Setapak","Platinum Lake PV 13","450","0.34","Jalan Danau Saujana 1, Taman Danau Kota, 53300, Kuala Lumpur","3.201218","101.715361","Kuala Lumpur","Setapak","4","3","1,313","3","NULL","2021-05-12T05:23:12.734Z","2543","Corner lot","Condominium"
"Platinum Lake PV 21, Setapak","Platinum Lake PV 21","1200","1.15","Jalan Usahawan, Off Jalan Genting Kelang, Setapak, 53300, Kuala Lumpur","3.199616","101.719807","Kuala Lumpur","Setapak","3","2","1,040","1","Partly furnished","2021-05-12T04:46:28.825Z","4237","NULL","Serviced Residence"
"The Veo, Taman Melawati, Setapak","The Veo","2000","2.66","Jalan Melati Kuarza 2, Taman Melawati, 53100, Kuala Lumpur","3.226147","101.7311","Kuala Lumpur","Setapak","1","1","753","1","Fully furnished","2021-05-12T03:41:32.156Z","2794","NULL","Condominium"
"The Veo, Taman Melawati, Setapak","The Veo","3000","2.08","Jalan Melati Kuarza 2, Taman Melawati, 53100, Kuala Lumpur","3.226147","101.7311","Kuala Lumpur","Setapak","3","2","1,442","2","Fully furnished","2021-05-12T02:27:41.529Z","2794","NULL","Condominium"
"The Veo, Taman Melawati, Setapak","The Veo","1800","2.39","Jalan Melati Kuarza 2, Taman Melawati, 53100, Kuala Lumpur","3.226147","101.7311","Kuala Lumpur","Setapak","1","1","753","1","Fully furnished","2021-05-12T02:27:35.553Z","2794","NULL","Condominium"
"The Ridge, Setapak","The Ridge","1600","2.46","Jalan Melati Kuarza 2, Setapak, 53100, Kuala Lumpur","3.225213","101.729588","Kuala Lumpur","Setapak","1+1","1","651","1","Partly furnished","2021-05-12T02:23:57.503Z","6465","NULL","Serviced Residence"
"The Ridge, Setapak","The Ridge","2000","3.07","Jalan Melati Kuarza 2, Setapak, 53100, Kuala Lumpur","3.225213","101.729588","Kuala Lumpur","Setapak","Studio","1","651","1","Fully furnished","2021-05-12T02:23:53.036Z","6465","NULL","Serviced Residence"
"Sri Pelangi Condominiums, Setapak","Sri Pelangi Condominiums","1200","1.28","Jalan Genting Kelang, Setapak, 53300, Kuala Lumpur","3.196801","101.712923","Kuala Lumpur","Setapak","3","2","940","1","Partly furnished","2021-05-12T00:37:18.354Z","997","NULL","Condominium"
"Platinum Hill PV 6, Setapak","Platinum Hill PV 6","1580","1.15","No.3, Jalan Melati Utama, 53100, Kuala Lumpur","3.222352","101.730984","Kuala Lumpur","Setapak","4","2","1,378","1","Partly furnished","2021-05-11T18:40:53.408Z","1684","Intermediate","Condominium"
"KL Traders Square, Setapak","KL Traders Square","1450","1.45","Jalan Gombak Batu 4, Setapak, 53000, Kuala Lumpur","3.20411","101.702575","Kuala Lumpur","Setapak","3","2","1,002","2","Partly furnished","2021-05-11T18:39:51.004Z","5179","Intermediate","Serviced Residence"
"The Veo, Taman Melawati, Setapak","The Veo","3000","2.08","Jalan Melati Kuarza 2, Taman Melawati, 53100, Kuala Lumpur","3.226147","101.7311","Kuala Lumpur","Setapak","2","2","1,442","2","Fully furnished","2021-05-11T17:44:34.952Z","2794","NULL","Condominium"
"The Reach @ Titiwangsa, Setapak","The Reach @ Titiwangsa","4500","1.73","Off Jalan Pahang, Setapak, 53200, Kuala Lumpur","3.186988","101.704029","Kuala Lumpur","Setapak","4","3","2,600","2","NULL","2021-05-11T16:58:22.191Z","2983","NULL","Condominium"
"Platinum Lake PV 21, Setapak","Platinum Lake PV 21","1700","NULL","Jalan Usahawan, Off Jalan Genting Kelang, Setapak, 53300, Kuala Lumpur","3.199616","101.719807","Kuala Lumpur","Setapak","3","2","NULL","NULL","Partly furnished","2021-05-11T14:24:29.899Z","4237","NULL","Serviced Residence"
"Zen Suites @ Zetapark, Taman Danau Kota, Setapak","Zen Suites @ Zetapark","1200","1.94","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","618","1","Partly furnished","2021-05-11T14:10:01.803Z","2249","NULL","Serviced Residence"
"The Loft @ Zetapark, Taman Danau Kota, Setapak","The Loft @ Zetapark","1200","1.94","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","618","1","Partly furnished","2021-05-11T14:03:46.181Z","2951","NULL","Serviced Residence"
"The Loft @ Zetapark, Taman Danau Kota, Setapak","The Loft @ Zetapark","1300","1.89","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","689","1","Partly furnished","2021-05-11T13:58:35.293Z","2951","NULL","Serviced Residence"
"Zen Suites @ Zetapark, Taman Danau Kota, Setapak","Zen Suites @ Zetapark","1300","1.89","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","689","1","Partly furnished","2021-05-11T13:51:18.155Z","2249","NULL","Serviced Residence"
"KL Traders Square, Setapak","KL Traders Square","1500","1.63","Jalan Gombak Batu 4, Setapak, 53000, Kuala Lumpur","3.20411","101.702575","Kuala Lumpur","Setapak","3","2","918","2","Unfurnished","2021-05-11T13:24:47.532Z","5179","NULL","Serviced Residence"
"Platinum Lake PV 16, Taman Danau Kota, Setapak","Platinum Lake PV 16","1400","1.07","Jalan Danau Saujana, Taman Danau Kota, 53300, Kuala Lumpur","3.201484","101.716712","Kuala Lumpur","Setapak","4","2","1,313","1","NULL","2021-05-11T12:12:41.881Z","2833","NULL","Condominium"
